389	0.196251
390	0.127981
391	0.164270
392	0.186243
393	0.178822
394	0.158990
395	0.197544
396	0.133562
397	0.158415
398	0.138918
399	0.109643
400	0.129082
401	0.184419
402	0.157544
403	0.105803
404	0.147244
405	0.123200
406	0.152472
407	0.174037
408	0.198442
409	0.193351
410	0.146838
411	0.150972
412	0.194527
413	0.146104
414	0.175060
415	0.192472
416	0.147691
417	0.128983
418	0.130516
419	0.192715
420	0.168054
421	0.181229
422	0.199039
423	0.150847
424	0.153370
425	0.175576
426	0.131494
427	0.125807
428	0.136619
429	0.115015
430	0.175559
431	0.172518
432	0.129859
433	0.151252
434	0.141936
435	0.101333
436	0.111781
437	0.136333
438	0.131046
439	0.130281
440	0.108012
441	0.117238
442	0.166010
443	0.186998
444	0.184838
445	0.172027
446	0.190958
447	0.193615
448	0.147736
449	0.166573
450	0.198043
451	0.106005
452	0.123399
453	0.197279
454	0.197837
455	0.174892
456	0.146523
457	0.186388
458	0.151049
459	0.167961
460	0.186470
461	0.151683
462	0.162529
463	0.181003
464	0.165578
465	0.153397
466	0.123976
467	0.106348
468	0.196535
469	0.146054
470	0.181210
471	0.164807
472	0.130985
473	0.146551
474	0.130104
475	0.160204
476	0.106268
477	0.179222
478	0.126852
479	0.197922
480	0.132459
481	0.140325
482	0.184718
483	0.162930
484	0.192981
485	0.133590
486	0.104834
487	0.179634
488	0.183295
489	0.188848
490	0.167294
491	0.118673
492	0.195047
493	0.160068
494	0.125469
495	0.182385
496	0.144590
497	0.158590
498	0.193153
499	0.158662
500	0.178047
501	0.191179
502	0.195055
503	0.157429
504	0.154048
505	0.193339
506	0.183739
507	0.180971
508	0.174721
509	0.189436
510	0.147117
511	0.160093
512	0.193307
513	0.188765
514	0.197612
515	0.166420
516	0.183105
517	0.119864
518	0.148335
519	0.185560
520	0.180105
521	0.133058
522	0.139474
523	0.142835
524	0.109116
525	0.130799
526	0.110719
527	0.169569
528	0.122013
529	0.184691
530	0.124918
531	0.155909
532	0.149253
533	0.174494
534	0.132225
535	0.148513
536	0.192076
537	0.185000
538	0.108067
539	0.199936
540	0.168544
541	0.137719
542	0.144608
543	0.129004
544	0.166408
545	0.113484
546	0.108228
547	0.110317
548	0.118632
549	0.105537
550	0.143915
551	0.184093
552	0.170314
553	0.193528
554	0.156664
555	0.154052
556	0.162506
557	0.127110
558	0.110615
559	0.146124
560	0.114955
561	0.196332
562	0.113042
563	0.154042
564	0.103819
565	0.132389
566	0.123268
567	0.109836
568	0.162424
569	0.125527
570	0.110535
571	0.154254
572	0.112958
573	0.191864
574	0.181258
575	0.193758
576	0.187682
577	0.136213
578	0.118698
579	0.193925
580	0.155720
581	0.134056
582	0.111942
583	0.147503
584	0.137263
585	0.114459
586	0.154367
587	0.175686
588	0.188962
589	0.173668
590	0.162583
591	0.134923
592	0.125942
593	0.126521
594	0.131078
595	0.167903
596	0.141236
597	0.109002
598	0.162949
599	0.150111
600	0.142672
601	0.150901
602	0.128096
603	0.108059
604	0.123562
605	0.184074
606	0.149170
607	0.117192
608	0.173159
609	0.128551
610	0.196607
611	0.183919
612	0.130973
613	0.142278
614	0.131775
615	0.194676
616	0.162827
617	0.146707
618	0.173766
619	0.117233
620	0.161198
621	0.113534
622	0.153785
623	0.143553
624	0.173784
625	0.173264
626	0.191674
627	0.160057
628	0.161634
629	0.136426
630	0.112630
631	0.190902
632	0.142410
633	0.113035
634	0.125002
635	0.135182
636	0.123046
637	0.125222
638	0.181845
639	0.109087
640	0.166108
641	0.151797
642	0.100148
643	0.136143
644	0.163814
645	0.170083
646	0.105217
647	0.197088
648	0.123238
649	0.153196
650	0.141169
651	0.174376
652	0.131235
653	0.175907
654	0.102997
655	0.191196
656	0.146076
657	0.179719
658	0.107512
659	0.105673
660	0.157758
661	0.115867
662	0.177537
663	0.161992
664	0.131159
665	0.157309
666	0.114270
667	0.197555
668	0.127297
669	0.105828
670	0.192920
671	0.140929
672	0.141788
673	0.168398
674	0.127755
675	0.181058
676	0.184929
677	0.117910
678	0.129290
679	0.184161
680	0.167819
681	0.148936
682	0.126451
683	0.168947
684	0.154132
685	0.127936
686	0.148581
687	0.159785
688	0.152041
689	0.125420
690	0.187260
691	0.100980
692	0.132751
693	0.143572
694	0.150561
695	0.195090
696	0.105820
697	0.162593
698	0.168623
699	0.180924
700	0.131105
701	0.139608
702	0.101758
703	0.184639
704	0.142007
705	0.106233
706	0.126670
707	0.184358
708	0.155113
709	0.183101
710	0.190271
711	0.189243
712	0.146689
713	0.103406
714	0.189579
715	0.131400
716	0.130105
717	0.163697
718	0.173701
719	0.161712
720	0.144351
721	0.153558
722	0.126091
723	0.185456
724	0.193869
725	0.128579
726	0.166083
727	0.156144
728	0.169928
729	0.153021
730	0.186005
731	0.196820
732	0.170532
733	0.152413
734	0.179666
735	0.123715
736	0.135568
737	0.140786
738	0.180994
739	0.105197
740	0.157269
741	0.182972
742	0.157874
743	0.152558
744	0.148320
745	0.104044
746	0.150995
747	0.102736
748	0.172657
749	0.117396
750	0.157750
751	0.184771
752	0.138539
753	0.190404
754	0.140062
755	0.135459
756	0.145062
757	0.134724
758	0.100573
759	0.193820
760	0.194120
761	0.101885
762	0.177928
763	0.130695
764	0.103461
765	0.123909
766	0.109293
767	0.108439
768	0.112588
769	0.125022
770	0.176899
771	0.126195
772	0.194400
773	0.124920
774	0.134644
775	0.174557
776	0.145379
777	0.128057
778	0.181338
779	0.195475
780	0.159649
781	0.126627
782	0.178574
783	0.155469
784	0.174898
785	0.130921
786	0.122213
787	0.170552
788	0.136673
789	0.182814
790	0.197525
791	0.114824
792	0.136563
793	0.128300
794	0.189718
795	0.185656
796	0.112918
797	0.187570
798	0.136324
799	0.110693
800	0.148167
801	0.138087
802	0.199549
803	0.158474
804	0.101717
805	0.154854
806	0.156152
807	0.149155
808	0.152026
809	0.192513
810	0.180223
811	0.185668
812	0.181193
813	0.173902
814	0.112334
815	0.199609
816	0.157324
817	0.105699
818	0.145545
819	0.103096
820	0.140251
821	0.172711
822	0.142156
823	0.175973
824	0.115967
825	0.166334
826	0.158866
827	0.106031
828	0.153205
829	0.145365
830	0.156000
831	0.108963
832	0.178764
833	0.188475
834	0.125324
835	0.121417
836	0.189218
837	0.188134
838	0.182244
839	0.180388
840	0.104626
841	0.170867
842	0.119497
843	0.172903
844	0.135673
845	0.166324
846	0.126108
847	0.121552
848	0.102238
849	0.172078
850	0.162806
851	0.118221
852	0.125091
853	0.159714
854	0.179071
855	0.146306
856	0.101750
857	0.176690
858	0.197991
859	0.176603
860	0.155269
861	0.163751
862	0.141310
863	0.179598
864	0.152084
865	0.175536
866	0.189544
867	0.119670
868	0.171550
869	0.199295
870	0.190058
871	0.164125
872	0.113595
873	0.163584
874	0.103502
875	0.154167
876	0.185649
877	0.186506
878	0.103689
879	0.156229
880	0.124906
881	0.142164
882	0.188437
883	0.171119
884	0.150747
885	0.168012
886	0.153788
887	0.151153
888	0.140067
889	0.190845
890	0.102472
891	0.169377
892	0.189475
893	0.108372
894	0.128736
895	0.139509
896	0.139840
897	0.126239
898	0.111598
899	0.127218
900	0.128674
901	0.143848
902	0.189245
903	0.152176
904	0.153517
905	0.171318
906	0.106188
907	0.118935
908	0.198740
909	0.128318
910	0.152582
911	0.142512
912	0.174154
913	0.140980
914	0.163814
915	0.165799
916	0.163567
917	0.126774
918	0.136452
919	0.147135
920	0.183064
921	0.137521
922	0.177170
923	0.164442
924	0.176289
925	0.110547
926	0.191109
927	0.170875
928	0.181100
929	0.108148
930	0.117813
931	0.114242
932	0.169117
933	0.175113
934	0.109567
935	0.162859
936	0.174143
937	0.137938
938	0.123593
939	0.199638
940	0.166216
941	0.157241
942	0.130725
943	0.143728
944	0.140147
945	0.129814
946	0.103059
947	0.149739
948	0.101964
949	0.196433
950	0.140189
951	0.121637
952	0.132877
953	0.197512
954	0.187581
955	0.111485
956	0.136521
957	0.161591
958	0.132377
959	0.141100
960	0.182819
961	0.147567
962	0.175413
963	0.110304
964	0.113467
965	0.157321
966	0.122607
967	0.131014
968	0.166776
969	0.166641
970	0.115671
971	0.146399
972	0.196714
973	0.147095
974	0.141001
975	0.168995
976	0.162311
977	0.144596
978	0.183692
979	0.109304
980	0.179668
981	0.193235
982	0.169148
983	0.135874
984	0.134293
985	0.163279
986	0.101293
987	0.122337
988	0.168185
989	0.111398
990	0.132159
991	0.148835
992	0.176950
993	0.122309
994	0.131778
995	0.147843
996	0.199926
997	0.182839
998	0.156047
999	0.117340
1000	0.145915
;

param: b :=
1	13.164899
2	7.278341
3	10.625110
4	18.260853
5	4.320269
6	32.711536
7	54.260827
8	48.337518
9	54.474023
10	94.152011
11	47.184770
12	65.497407
13	1.033430
14	28.758484
15	52.732970
16	10.187474
17	40.131835
18	34.846971
19	19.241217
20	67.250601
21	68.310116
22	64.974408
23	38.558931
24	9.444058
25	40.555184
26	38.004486
27	40.223149
28	52.142598
29	61.010042
30	93.550285
31	26.813303
32	17.601317
33	39.857550
34	69.011421
35	61.849959
36	97.685462
37	53.993459
38	86.638131
39	70.111922
40	97.589813
41	40.790879
42	67.404009
43	40.088438
44	64.318132
45	54.136371
46	25.299811
47	70.122322
48	91.467063
49	52.528487
50	96.350878
51	92.350508
52	92.988875
53	19.956206
54	61.362888
55	90.064589
56	18.288894
57	83.600468
58	82.723986
59	58.683086
60	60.166496
61	33.390616
62	54.953262
63	9.845150
64	26.445176
65	6.911397
66	85.096068
67	24.360509
68	12.060283
69	30.131748
70	87.241080
71	72.495777
72	96.563938
73	90.034554
74	5.017633
75	57.450925
76	53.698090
77	13.202064
78	98.335631
79	33.124377
80	70.352786
81	5.160691
82	1.221790
83	86.801685
84	56.086232
85	11.414685
86	18.717196
87	65.085177
88	34.033706
89	95.735091
90	95.887530
91	19.886781
92	75.178755
93	59.678148
94	49.121371
95	33.158766
96	70.766501
97	93.324054
98	94.030350
99	75.846671
100	24.775464
101	49.830701
102	72.624757
103	66.570879
104	93.131663
105	20.156435
106	92.564290
107	71.669965
108	23.029645
109	93.885927
110	34.538399
111	96.388572
112	43.938292
113	60.419684
114	95.165211
115	21.498135
116	19.836990
117	48.970357
118	60.057485
119	98.635009
120	22.746732
121	73.191663
122	63.777479
123	78.108157
124	13.997621
125	77.442093
126	13.652767
127	53.765223
128	91.990483
129	72.826378
130	93.351076
131	7.594153
132	85.820229
133	66.919957
134	8.387179
135	66.665405
136	37.569590
137	35.071464
138	92.301211
139	66.833836
140	26.884653
141	21.391808
142	69.290192
143	70.905347
144	7.630208
145	68.913870
146	88.509321
147	3.572274
148	85.634517
149	43.373796
150	24.015564
151	24.414041
152	88.885682
153	66.785658
154	52.027844
155	67.195633
156	26.927072
157	20.700631
158	85.608025
159	83.534367
160	55.816788
161	41.059973
162	68.136720
163	97.693000
164	64.685495
165	24.455467
166	26.326819
167	80.066142
168	74.589033
169	58.563252
170	91.086735
171	17.978810
172	21.054370
173	61.738199
174	25.818115
175	69.698886
176	92.062230
177	30.571171
178	50.982164
179	99.224890
180	79.547525
181	56.633886
182	45.545767
183	72.361308
184	73.624746
185	55.701317
186	3.158758
187	25.766840
188	22.634000
189	32.247367
190	89.885896
191	95.168150
192	37.555516
193	34.266822
194	91.824370
195	58.804043
196	33.698830
197	47.511752
198	66.806246
199	99.922403
200	22.686785
201	42.397094
202	38.259897
203	87.190848
204	48.470196
205	89.414352
206	62.255076
207	99.266291
208	27.439663
209	93.716860
210	27.349423
211	76.972659
212	92.313741
213	33.400872
214	72.594814
215	53.569424
216	62.254747
217	86.688852
218	63.155135
219	81.027420
220	76.836374
221	57.243709
222	7.753941
223	18.986125
224	87.647562
225	94.591271
226	60.570203
227	89.457563
228	94.132017
229	24.868733
230	61.593927
231	27.525102
232	10.640739
233	56.992053
234	3.785514
235	45.168453
236	11.997115
237	28.622065
238	25.360735
239	79.913304
240	22.830435
241	8.330505
242	0.157198
243	48.956075
244	39.342458
245	69.066033
246	14.289438
247	20.091295
248	95.749322
249	79.082669
250	45.015032
251	44.169745
252	32.605187
253	12.251308
254	76.255585
255	21.495214
256	30.369561
257	28.951425
258	81.358098
259	16.797495
260	17.302569
261	82.955173
262	21.013870
263	60.494538
264	12.643758
265	32.582447
266	73.710019
267	89.906274
268	55.193430
269	65.694427
270	19.646055
271	87.287043
272	21.231197
273	69.228333
274	19.569080
275	15.174373
276	16.734203
277	25.549443
278	96.408176
279	17.468837
280	60.319465
281	63.532019
282	87.956115
283	67.026792
284	95.889558
285	98.114898
286	16.704551
287	11.448702
288	4.535516
289	99.393762
290	95.773988
291	39.012929
292	49.140907
293	8.959674
294	0.690317
295	58.808754
296	99.353664
297	50.816935
298	18.159458
299	33.134491
300	19.459409
301	5.281464
302	20.841929
303	13.604316
304	66.342761
305	40.200218
306	64.374349
307	52.201007
308	57.090477
309	83.958166
310	27.964162
311	76.228810
312	44.876447
313	14.218414
314	91.534669
315	5.980683
316	65.807274
317	59.743856
318	58.251287
319	73.358587
320	44.524882
321	10.569726
322	89.835689
323	63.390012
324	29.709818
325	13.627516
326	84.547268
327	53.529757
328	16.972274
329	84.591726
330	34.561969
331	44.638176
332	5.215213
333	46.165888
334	33.827465
335	88.385204
336	88.177538
337	69.709533
338	81.533633
339	91.195236
340	47.392553
341	25.188606
342	59.519997
343	7.004863
344	3.485588
345	25.678398
346	51.483148
347	94.406366
348	64.311038
349	76.565151
350	13.912605
351	51.528397
352	60.539001
353	69.103048
354	98.277176
355	59.880634
356	39.310067
357	83.078139
358	11.365406
359	71.340066
360	42.396698
361	12.997803
362	90.189873
363	16.578106
364	13.356010
365	42.103036
366	7.305580
367	49.619754
368	23.199231
369	50.378561
370	7.155050
371	10.309344
372	99.047546
373	89.173719
374	18.831123
375	1.581268
376	13.738803
377	88.987127
378	42.278064
379	66.124463
380	8.888777
381	18.055418
382	63.701283
383	13.109366
384	7.399201
385	2.151823
386	30.248914
387	71.487199
388	37.580185
389	0.585426
390	6.269313
391	56.914033
392	81.201547
393	51.662182
394	15.013803
395	70.499963
396	47.212974
397	62.242518
398	62.225397
399	6.226944
400	76.064809
401	15.592282
402	94.532434
403	58.958737
404	25.401036
405	30.583883
406	29.977899
407	45.343573
408	52.394871
409	86.282243
410	95.342795
411	67.204314
412	62.477561
413	92.287538
414	8.164585
415	69.256798
416	51.207398
417	96.829895
418	70.377389
419	74.698645
420	36.520994
421	0.058745
422	3.846819
423	40.720506
424	43.779483
425	15.397903
426	24.545102
427	5.308607
428	6.529382
429	43.101210
430	14.919121
431	38.083664
432	51.084131
433	69.046043
434	20.061636
435	22.262298
436	35.879365
437	84.443001
438	19.190993
439	1.418067
440	52.688934
441	92.410909
442	84.436613
443	1.073588
444	54.513589
445	70.236858
446	11.515561
447	13.119501
448	41.822911
449	23.344317
450	32.216213
451	79.666809
452	3.061338
453	50.691991
454	40.019665
455	34.621389
456	80.572389
457	53.854297
458	52.195350
459	43.013620
460	77.859704
461	29.688978
462	97.917194
463	63.131846
464	99.931008
465	2.557006
466	99.830846
467	50.976795
468	49.405471
469	70.328672
470	11.252317
471	78.730382
472	77.462720
473	97.772478
474	27.403088
475	76.446255
476	30.695919
477	90.217052
478	58.612372
479	65.324967
480	55.758945
481	26.718329
482	33.650580
483	97.313144
484	24.541825
485	12.069107
486	13.858781
487	68.754491
488	26.949402
489	53.125372
490	31.106274
491	84.436682
492	32.148309
493	68.163725
494	50.454078
495	44.104675
496	92.033457
497	38.620904
498	10.958374
499	32.916244
500	13.463580
501	97.776325
502	29.543872
503	66.981045
504	77.899500
505	10.793028
506	39.037795
507	25.447029
508	88.851358
509	46.699077
510	31.595876
511	34.307395
512	27.496128
513	86.529500
514	15.691138
515	26.992455
516	77.760619
517	52.542807
518	7.691470
519	71.435973
520	70.383963
521	15.702033
522	67.823734
523	95.473928
524	44.205831
525	18.472488
526	10.683454
527	71.874845
528	43.975483
529	88.955090
530	6.623794
531	73.266055
532	64.940436
533	80.449924
534	72.174538
535	41.332830
536	88.490011
537	77.016941
538	92.261269
539	97.088917
540	7.792424
541	45.984182
542	37.044456
543	75.071673
544	41.294012
545	62.522482
546	65.620093
547	65.371908
548	60.691559
549	45.682527
550	7.114870
551	67.740231
552	53.299204
553	26.513132
554	21.235534
555	9.586858
556	23.801778
557	66.801680
558	29.648465
559	34.578881
560	49.112332
561	72.295714
562	42.435240
563	97.561412
564	10.455684
565	15.114199
566	19.702227
567	78.017771
568	85.627093
569	92.450953
570	21.291288
571	29.468898
572	63.607962
573	79.468398
574	64.530272
575	7.167029
576	57.933402
577	44.683551
578	54.566369
579	64.480585
580	98.494747
581	87.158693
582	17.126945
583	94.085532
584	50.683326
585	79.820049
586	73.846227
587	19.539392
588	74.930604
589	28.955164
590	63.170757
591	67.302441
592	77.070434
593	97.179973
594	69.888452
595	70.857805
596	57.374852
597	87.783128
598	63.829606
599	48.745286
600	63.283211
601	45.673778
602	72.432266
603	97.033986
604	48.528642
605	61.230346
606	9.248907
607	99.630737
608	76.618980
609	79.058428
610	65.188291
611	79.431685
612	52.586764
613	4.883024
614	48.130646
615	63.585105
616	52.967901
617	59.912226
618	15.217684
619	71.301468
620	49.954897
621	85.898461
622	74.549283
623	70.892312
624	45.076365
625	6.932686
626	42.253656
627	99.611790
628	62.415825
629	0.415075
630	20.664619
631	56.249013
632	27.978019
633	77.534802
634	94.043584
635	47.312023
636	5.305833
637	30.749691
638	84.929285
639	74.438158
640	47.757164
641	49.870713
642	26.163137
643	40.227134
644	62.527970
645	67.932335
646	16.132675
647	57.904581
648	3.190494
649	7.233093
650	13.770188
651	78.927487
652	77.962194
653	66.766964
654	79.836741
655	43.377149
656	90.787791
657	70.895713
658	51.501553
659	28.504427
660	50.644663
661	21.953462
662	20.102611
663	64.359369
664	48.064653
665	58.435731
666	3.013980
667	95.076329
668	59.294481
669	51.649527
670	24.506106
671	86.356257
672	84.365639
673	96.071213
674	51.420602
675	22.788308
676	82.272797
677	66.124176
678	95.402076
679	32.314479
680	70.567109
681	86.000732
682	26.592612
683	85.001375
684	95.912970
685	58.878430
686	85.744969
687	5.376165
688	96.551231
689	78.614170
690	97.464531
691	49.213150
692	41.704875
693	64.794838
694	72.301023
695	49.613412
696	30.993599
697	47.950701
698	26.404543
699	65.078674
700	35.005430
701	57.640993
702	6.010898
703	54.760783
704	54.745952
705	5.709381
706	33.545997
707	23.917239
708	94.927768
709	72.121035
710	26.039711
711	71.321508
712	57.244899
713	56.206376
714	12.257834
715	2.798549
716	63.527561
717	32.337736
718	66.920172
719	84.416314
720	16.762592
721	20.055424
722	55.523809
723	2.658768
724	59.095606
725	75.738004
726	67.904920
727	73.459949
728	21.494410
729	12.224391
730	77.846348
731	4.394536
732	87.424987
733	46.360224
734	98.957039
735	87.089732
736	72.835492
737	89.103020
738	78.928732
739	29.260540
740	65.648733
741	44.241610
742	56.489198
743	47.574031
744	86.598129
745	51.387064
746	76.817358
747	91.213586
748	47.417123
749	29.123041
750	3.590987
751	96.693531
752	28.471808
753	44.293781
754	4.647139
755	26.081334
756	94.987559
757	51.157904
758	74.431536
759	84.036411
760	61.809267
761	10.832405
762	57.281843
763	97.595857
764	15.598076
765	54.387445
766	78.312173
767	31.851314
768	82.943467
769	86.340725
770	3.310592
771	8.729165
772	28.754769
773	40.783349
774	2.026086
775	61.018685
776	94.867034
777	88.537448
778	40.722456
779	77.490847
780	20.690906
781	62.947526
782	16.018430
783	70.809098
784	25.222301
785	7.126656
786	4.419456
787	17.794522
788	66.832516
789	67.923792
790	24.610324
791	86.299552
792	92.321934
793	20.979979
794	20.730323
795	76.984769
796	63.575497
797	64.772959
798	67.520982
799	0.114008
800	1.695962
801	9.894048
802	52.113748
803	38.426194
804	0.052643
805	39.614296
806	41.949679
807	99.141332
808	21.555400
809	50.019861
810	61.065713
811	71.982183
812	13.800643
813	83.635432
814	2.009919
815	95.298346
816	90.670057
817	56.791894
818	16.492913
819	27.161885
820	89.425561
821	67.057398
822	73.610333
823	63.567790
824	1.298576
825	47.303340
826	41.194288
827	10.733089
828	35.695833
829	97.352542
830	62.858233
831	37.695312
832	49.548892
833	98.616487
834	17.379935
835	71.318646
836	34.548899
837	52.585202
838	21.267843
839	50.552300
840	4.014966
841	53.895159
842	96.196865
843	88.700001
844	98.751649
845	8.877253
846	83.419999
847	29.082878
848	42.337204
849	42.133201
850	0.155098
851	81.601986
852	55.710341
853	38.226526
854	31.745563
855	83.407630
856	40.715892
857	77.364097
858	39.302473
859	1.521648
860	98.682731
861	4.979355
862	8.610777
863	66.045262
864	15.185232
865	91.362902
866	25.008900
867	16.070184
868	54.399909
869	74.752979
870	96.496854
871	85.153550
872	12.182536
873	42.921883
874	23.794825
875	34.338987
876	54.024994
877	56.905876
878	2.720642
879	47.174448
880	40.302676
881	89.484702
882	21.515451
883	50.192220
884	23.603948
885	98.703073
886	61.812474
887	19.166206
888	49.275484
889	18.663426
890	12.794485
891	12.522523
892	77.534764
893	16.434005
894	35.053665
895	96.128279
896	5.135423
897	71.399436
898	69.686252
899	31.210319
900	29.657262
901	94.730547
902	84.949326
903	86.453618
904	25.942161
905	53.415148
906	51.393889
907	11.287078
908	39.248727
909	53.444383
910	40.205335
911	60.250751
912	28.691485
913	77.082837
914	41.065153
915	33.477452
916	4.297630
917	99.810348
918	20.746075
919	11.796314
920	18.366588
921	15.198377
922	96.866517
923	64.315287
924	54.374287
925	74.429346
926	49.588123
927	23.817042
928	5.048983
929	16.754410
930	38.411683
931	60.013056
932	42.337961
933	87.340679
934	70.399172
935	71.697915
936	87.577180
937	77.436547
938	47.190135
939	74.831804
940	61.655945
941	49.343781
942	70.850465
943	40.895421
944	64.377799
945	10.788157
946	47.026942
947	94.830309
948	77.367807
949	52.377820
950	48.061682
951	36.162175
952	63.624208
953	7.148711
954	82.331073
955	46.402366
956	72.894197
957	15.697291
958	64.468605
959	93.888763
960	24.724286
961	25.462878
962	27.446286
963	39.382489
964	58.085417
965	94.452953
966	69.166985
967	26.761778
968	27.522760
969	8.142495
970	17.311464
971	8.434179
972	17.357173
973	84.048122
974	22.478916
975	52.775293
976	29.362528
977	0.645414
978	6.427683
979	94.736158
980	73.617992
981	12.343779
982	84.005385
983	87.675982
984	8.476025
985	56.349394
986	86.457377
987	67.445592
